name,index,slug,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,Date
Willie Cauley-Stein,2504,caulewi01,SACRAMENTO KINGS,AWAY,CHARLOTTE HORNETS,LOSS,1644,4,6,0,0,0,0,6,5,4,3,1,2,2,14.8,2019-01-17
Willie Cauley-Stein,2828,caulewi01,SACRAMENTO KINGS,AWAY,DETROIT PISTONS,WIN,1448,6,8,0,0,0,1,3,3,2,0,0,0,4,11.2,2019-01-19
Willie Cauley-Stein,3111,caulewi01,SACRAMENTO KINGS,AWAY,BROOKLYN NETS,LOSS,1630,6,8,0,0,0,1,2,4,2,0,0,0,3,11.2,2019-01-21
Willie Cauley-Stein,3315,caulewi01,SACRAMENTO KINGS,AWAY,TORONTO RAPTORS,LOSS,1477,4,5,0,0,2,2,1,5,2,0,0,0,5,9.7,2019-01-22
Willie Cauley-Stein,3695,caulewi01,SACRAMENTO KINGS,AWAY,MEMPHIS GRIZZLIES,WIN,1840,5,9,0,0,1,1,4,2,2,5,1,1,5,14.2,2019-01-25
Willie Cauley-Stein,4021,caulewi01,SACRAMENTO KINGS,AWAY,LOS ANGELES CLIPPERS,LOSS,1871,2,5,0,1,5,6,3,9,3,2,0,1,4,12.2,2019-01-27
Willie Cauley-Stein,4477,caulewi01,SACRAMENTO KINGS,HOME,ATLANTA HAWKS,WIN,1209,3,3,0,0,3,4,2,3,3,0,0,3,4,7.5,2019-01-30
Willie Cauley-Stein,4835,caulewi01,SACRAMENTO KINGS,HOME,PHILADELPHIA 76ERS,WIN,1974,8,9,0,0,3,5,3,6,3,2,0,2,2,20.3,2019-02-02
Willie Cauley-Stein,5209,caulewi01,SACRAMENTO KINGS,HOME,SAN ANTONIO SPURS,WIN,1680,3,7,0,0,3,6,2,2,1,1,0,0,5,5.8,2019-02-04
Willie Cauley-Stein,5546,caulewi01,SACRAMENTO KINGS,HOME,HOUSTON ROCKETS,LOSS,1303,1,5,0,0,1,4,2,4,2,0,0,1,0,1.7,2019-02-06
Willie Cauley-Stein,5759,caulewi01,SACRAMENTO KINGS,HOME,MIAMI HEAT,WIN,1456,3,5,0,0,1,3,0,7,1,1,3,0,2,9.0,2019-02-08
Willie Cauley-Stein,6095,caulewi01,SACRAMENTO KINGS,HOME,PHOENIX SUNS,WIN,1606,3,5,0,0,4,10,3,5,2,1,5,1,2,13.0,2019-02-10
Willie Cauley-Stein,6522,caulewi01,SACRAMENTO KINGS,AWAY,DENVER NUGGETS,LOSS,1317,3,5,0,0,2,2,3,4,3,5,0,1,5,13.1,2019-02-13
Willie Cauley-Stein,6809,caulewi01,SACRAMENTO KINGS,AWAY,GOLDEN STATE WARRIORS,LOSS,1653,4,6,0,0,2,4,2,3,1,3,0,1,3,10.4,2019-02-21
Willie Cauley-Stein,7157,caulewi01,SACRAMENTO KINGS,AWAY,OKLAHOMA CITY THUNDER,WIN,1782,5,9,0,0,0,0,1,10,2,1,0,0,2,11.0,2019-02-23
Willie Cauley-Stein,7602,caulewi01,SACRAMENTO KINGS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,765,2,4,0,0,0,0,1,0,0,0,0,1,5,-0.3,2019-02-25
Willie Cauley-Stein,7811,caulewi01,SACRAMENTO KINGS,HOME,MILWAUKEE BUCKS,LOSS,1924,4,10,0,0,2,5,2,7,1,0,1,1,2,6.5,2019-02-27
Willie Cauley-Stein,8053,caulewi01,SACRAMENTO KINGS,HOME,LOS ANGELES CLIPPERS,LOSS,1886,7,11,0,0,2,4,2,10,1,0,4,1,2,16.4,2019-03-01
Willie Cauley-Stein,8577,caulewi01,SACRAMENTO KINGS,HOME,NEW YORK KNICKS,WIN,1551,3,8,0,0,3,5,1,6,5,2,0,0,2,11.0,2019-03-04
Willie Cauley-Stein,8818,caulewi01,SACRAMENTO KINGS,HOME,BOSTON CELTICS,LOSS,1601,8,9,0,0,3,4,0,7,3,2,0,2,1,19.3,2019-03-06
Willie Cauley-Stein,9293,caulewi01,SACRAMENTO KINGS,AWAY,NEW YORK KNICKS,WIN,1722,3,7,0,0,1,2,3,9,1,0,0,0,1,8.0,2019-03-09
Willie Cauley-Stein,9599,caulewi01,SACRAMENTO KINGS,AWAY,WASHINGTON WIZARDS,LOSS,1587,5,9,0,0,0,2,2,6,2,1,1,0,2,10.4,2019-03-11
Willie Cauley-Stein,9999,caulewi01,SACRAMENTO KINGS,AWAY,BOSTON CELTICS,LOSS,1721,5,7,0,0,0,2,4,9,4,1,0,0,2,14.8,2019-03-14
Willie Cauley-Stein,10148,caulewi01,SACRAMENTO KINGS,AWAY,PHILADELPHIA 76ERS,LOSS,1777,6,7,0,0,1,2,1,6,2,0,0,0,3,12.8,2019-03-15
Willie Cauley-Stein,10490,caulewi01,SACRAMENTO KINGS,HOME,CHICAGO BULLS,WIN,1194,4,7,0,0,1,2,3,4,5,1,0,2,2,10.3,2019-03-17
Willie Cauley-Stein,10832,caulewi01,SACRAMENTO KINGS,HOME,BROOKLYN NETS,LOSS,1140,3,6,0,0,1,2,3,6,3,2,0,1,1,10.2,2019-03-19
Willie Cauley-Stein,11123,caulewi01,SACRAMENTO KINGS,HOME,DALLAS MAVERICKS,WIN,1919,5,8,0,0,0,1,3,15,3,2,0,1,1,15.3,2019-03-21
Willie Cauley-Stein,11512,caulewi01,SACRAMENTO KINGS,HOME,PHOENIX SUNS,WIN,1061,1,1,0,0,1,2,0,0,1,1,1,2,3,1.5,2019-03-23
Willie Cauley-Stein,11582,caulewi01,SACRAMENTO KINGS,AWAY,LOS ANGELES LAKERS,LOSS,1031,5,8,0,0,0,2,3,6,1,2,1,0,3,11.7,2019-03-24
Willie Cauley-Stein,11833,caulewi01,SACRAMENTO KINGS,AWAY,DALLAS MAVERICKS,WIN,1787,7,8,0,0,2,2,1,6,2,1,0,0,2,17.3,2019-03-26
Willie Cauley-Stein,12130,caulewi01,SACRAMENTO KINGS,AWAY,NEW ORLEANS PELICANS,LOSS,2072,7,9,0,0,4,4,2,10,4,0,2,0,3,21.9,2019-03-28
Willie Cauley-Stein,12550,caulewi01,SACRAMENTO KINGS,AWAY,HOUSTON ROCKETS,LOSS,1450,3,6,0,0,0,2,2,5,1,0,0,1,3,3.6,2019-03-30
Willie Cauley-Stein,12641,caulewi01,SACRAMENTO KINGS,AWAY,SAN ANTONIO SPURS,WIN,1786,6,9,0,0,5,5,1,5,0,2,0,2,4,13.7,2019-03-31
Willy Hernangomez,220,hernawi01,CHARLOTTE HORNETS,HOME,DALLAS MAVERICKS,LOSS,1080,3,8,0,0,0,0,3,7,1,0,1,1,2,5.4,2019-01-02
Willy Hernangomez,647,hernawi01,CHARLOTTE HORNETS,AWAY,DENVER NUGGETS,LOSS,935,3,7,0,0,4,4,2,3,1,0,0,0,1,8.9,2019-01-05
Willy Hernangomez,760,hernawi01,CHARLOTTE HORNETS,AWAY,PHOENIX SUNS,WIN,1421,8,12,0,0,3,7,3,6,4,1,0,3,5,14.9,2019-01-06
Willy Hernangomez,1187,hernawi01,CHARLOTTE HORNETS,AWAY,LOS ANGELES CLIPPERS,LOSS,834,1,4,0,0,3,3,2,4,2,0,0,2,1,4.2,2019-01-08
Willy Hernangomez,1628,hernawi01,CHARLOTTE HORNETS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,785,3,4,0,0,1,2,2,6,1,0,0,0,2,8.1,2019-01-11
Willy Hernangomez,1890,hernawi01,CHARLOTTE HORNETS,AWAY,SACRAMENTO KINGS,LOSS,683,1,4,0,0,1,7,3,3,1,0,0,2,0,-0.1,2019-01-12
Willy Hernangomez,2098,hernawi01,CHARLOTTE HORNETS,AWAY,SAN ANTONIO SPURS,WIN,834,4,5,0,1,0,0,1,2,2,0,0,0,2,8.0,2019-01-14
Willy Hernangomez,2516,hernawi01,CHARLOTTE HORNETS,HOME,SACRAMENTO KINGS,WIN,1530,4,9,1,2,2,2,4,12,1,1,1,1,4,12.5,2019-01-17
Willy Hernangomez,2877,hernawi01,CHARLOTTE HORNETS,HOME,PHOENIX SUNS,WIN,1041,4,6,0,0,1,2,4,9,0,0,0,2,6,7.1,2019-01-19
Willy Hernangomez,3017,hernawi01,CHARLOTTE HORNETS,AWAY,INDIANA PACERS,LOSS,1056,3,6,0,0,0,0,2,1,0,0,0,0,1,4.3,2019-01-20
Willy Hernangomez,3461,hernawi01,CHARLOTTE HORNETS,AWAY,MEMPHIS GRIZZLIES,WIN,1101,3,4,0,0,2,3,0,9,1,0,1,0,4,8.5,2019-01-23
Willy Hernangomez,3781,hernawi01,CHARLOTTE HORNETS,AWAY,MILWAUKEE BUCKS,LOSS,489,2,3,0,0,3,4,1,2,0,0,0,1,2,4.8,2019-01-25
Willy Hernangomez,4200,hernawi01,CHARLOTTE HORNETS,HOME,NEW YORK KNICKS,WIN,1281,5,11,0,1,1,2,6,4,0,0,1,2,2,8.2,2019-01-28
Willy Hernangomez,4538,hernawi01,CHARLOTTE HORNETS,AWAY,BOSTON CELTICS,LOSS,517,1,1,0,0,0,0,1,1,2,0,0,2,0,2.1,2019-01-30
Willy Hernangomez,4808,hernawi01,CHARLOTTE HORNETS,HOME,MEMPHIS GRIZZLIES,WIN,324,1,2,0,0,0,1,0,1,0,0,0,2,0,-1.1,2019-02-01
Willy Hernangomez,5016,hernawi01,CHARLOTTE HORNETS,HOME,CHICAGO BULLS,WIN,603,1,3,0,1,0,0,0,2,0,0,0,0,0,0.9,2019-02-02
Willy Hernangomez,6737,hernawi01,CHARLOTTE HORNETS,AWAY,ORLANDO MAGIC,LOSS,591,0,2,0,0,4,6,1,4,1,0,0,0,0,4.4,2019-02-14
Willy Hernangomez,9145,hernawi01,CHARLOTTE HORNETS,HOME,WASHINGTON WIZARDS,WIN,578,3,3,0,0,0,0,2,2,1,0,0,0,2,7.0,2019-03-08
Willy Hernangomez,9328,hernawi01,CHARLOTTE HORNETS,AWAY,MILWAUKEE BUCKS,LOSS,232,1,1,0,0,1,1,0,0,0,0,0,0,0,2.7,2019-03-09
Willy Hernangomez,9641,hernawi01,CHARLOTTE HORNETS,AWAY,HOUSTON ROCKETS,LOSS,1465,1,3,0,0,0,0,0,6,4,1,1,2,3,3.4,2019-03-11
Willy Hernangomez,11157,hernawi01,CHARLOTTE HORNETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1401,5,6,0,1,0,1,3,4,2,0,0,1,5,9.1,2019-03-21
Willy Hernangomez,11444,hernawi01,CHARLOTTE HORNETS,HOME,BOSTON CELTICS,WIN,1041,4,8,0,0,0,0,6,1,1,0,2,2,1,8.2,2019-03-23
Willy Hernangomez,11565,hernawi01,CHARLOTTE HORNETS,AWAY,TORONTO RAPTORS,WIN,1201,4,8,2,2,3,4,4,6,4,0,0,0,0,16.0,2019-03-24
Willy Hernangomez,11895,hernawi01,CHARLOTTE HORNETS,HOME,SAN ANTONIO SPURS,WIN,1317,4,5,0,1,2,4,1,3,1,0,1,1,2,8.5,2019-03-26
Willy Hernangomez,12385,hernawi01,CHARLOTTE HORNETS,AWAY,LOS ANGELES LAKERS,LOSS,551,2,4,0,2,0,0,0,2,2,0,0,0,0,4.0,2019-03-29
Willy Hernangomez,12629,hernawi01,CHARLOTTE HORNETS,AWAY,GOLDEN STATE WARRIORS,LOSS,1365,4,8,0,1,14,15,3,2,1,0,0,2,2,18.2,2019-03-31
Wilson Chandler,61,chandwi01,PHILADELPHIA 76ERS,AWAY,LOS ANGELES CLIPPERS,WIN,1600,3,6,1,1,0,0,2,2,2,1,0,1,4,5.8,2019-01-01
Wilson Chandler,1180,chandwi01,PHILADELPHIA 76ERS,HOME,WASHINGTON WIZARDS,WIN,1355,1,2,0,0,0,0,1,3,3,1,0,0,2,4.9,2019-01-08
Wilson Chandler,1395,chandwi01,PHILADELPHIA 76ERS,AWAY,WASHINGTON WIZARDS,LOSS,1534,2,7,1,4,0,0,0,1,3,1,0,0,4,2.7,2019-01-09
Wilson Chandler,1684,chandwi01,PHILADELPHIA 76ERS,HOME,ATLANTA HAWKS,LOSS,1542,1,8,1,4,2,2,1,3,1,2,1,0,2,4.0,2019-01-11
Wilson Chandler,1991,chandwi01,PHILADELPHIA 76ERS,AWAY,NEW YORK KNICKS,WIN,1799,2,5,1,2,2,2,1,1,1,1,1,1,4,5.1,2019-01-13
Wilson Chandler,2194,chandwi01,PHILADELPHIA 76ERS,HOME,MINNESOTA TIMBERWOLVES,WIN,1530,5,7,4,6,0,0,2,3,4,0,1,1,3,14.7,2019-01-15
Wilson Chandler,2550,chandwi01,PHILADELPHIA 76ERS,AWAY,INDIANA PACERS,WIN,1927,4,9,2,6,0,0,1,2,2,1,0,1,3,6.8,2019-01-17
Wilson Chandler,2920,chandwi01,PHILADELPHIA 76ERS,HOME,OKLAHOMA CITY THUNDER,LOSS,2035,1,4,1,4,1,2,1,6,0,1,2,1,4,3.5,2019-01-19
Wilson Chandler,3096,chandwi01,PHILADELPHIA 76ERS,HOME,HOUSTON ROCKETS,WIN,1633,4,4,1,1,0,0,1,13,3,0,0,1,1,13.1,2019-01-21
Wilson Chandler,3505,chandwi01,PHILADELPHIA 76ERS,HOME,SAN ANTONIO SPURS,WIN,2161,2,6,2,5,0,0,1,1,1,2,1,2,1,4.6,2019-01-23
Wilson Chandler,4323,chandwi01,PHILADELPHIA 76ERS,AWAY,LOS ANGELES LAKERS,WIN,1704,3,7,3,7,0,0,1,3,3,2,1,2,1,9.3,2019-01-29
Wilson Chandler,4645,chandwi01,PHILADELPHIA 76ERS,AWAY,GOLDEN STATE WARRIORS,WIN,1262,3,6,2,5,0,0,1,1,3,1,0,2,2,6.3,2019-01-31
Wilson Chandler,9650,chandwi01,LOS ANGELES CLIPPERS,HOME,BOSTON CELTICS,WIN,557,1,2,0,1,0,0,0,2,1,0,0,0,0,2.3,2019-03-11
Wilson Chandler,9778,chandwi01,LOS ANGELES CLIPPERS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1155,2,5,2,4,0,0,2,3,0,1,0,0,2,5.8,2019-03-12
Wilson Chandler,10259,chandwi01,LOS ANGELES CLIPPERS,HOME,CHICAGO BULLS,WIN,763,0,2,0,1,0,0,0,1,1,0,0,0,3,-1.6,2019-03-15
Wilson Chandler,10592,chandwi01,LOS ANGELES CLIPPERS,HOME,BROOKLYN NETS,WIN,334,0,2,0,1,0,0,0,0,0,0,1,0,0,-0.7,2019-03-17
Wilson Chandler,10904,chandwi01,LOS ANGELES CLIPPERS,HOME,INDIANA PACERS,WIN,743,1,5,0,3,0,0,1,0,0,0,1,0,2,-0.5,2019-03-19
Wilson Chandler,11369,chandwi01,LOS ANGELES CLIPPERS,AWAY,CLEVELAND CAVALIERS,WIN,578,0,3,0,2,0,0,0,1,0,0,0,1,1,-3.2,2019-03-22
Wilson Chandler,11672,chandwi01,LOS ANGELES CLIPPERS,AWAY,NEW YORK KNICKS,WIN,699,1,3,0,1,0,0,0,5,0,1,0,0,1,2.4,2019-03-24
Wilson Chandler,11959,chandwi01,LOS ANGELES CLIPPERS,AWAY,MINNESOTA TIMBERWOLVES,WIN,918,3,8,0,3,0,0,0,6,0,1,0,1,2,2.6,2019-03-26
Wilson Chandler,12156,chandwi01,LOS ANGELES CLIPPERS,AWAY,MILWAUKEE BUCKS,LOSS,1046,5,7,5,6,0,0,0,2,1,0,0,0,2,12.6,2019-03-28
Wilson Chandler,12571,chandwi01,LOS ANGELES CLIPPERS,HOME,CLEVELAND CAVALIERS,WIN,1525,1,3,1,3,1,2,0,8,1,0,0,1,5,2.0,2019-03-30
Wilson Chandler,12710,chandwi01,LOS ANGELES CLIPPERS,HOME,MEMPHIS GRIZZLIES,WIN,870,1,3,0,2,1,1,0,4,3,0,0,1,2,2.8,2019-03-31
Yogi Ferrell,43,ferreyo01,SACRAMENTO KINGS,HOME,PORTLAND TRAIL BLAZERS,LOSS,873,4,4,0,0,0,0,0,0,2,1,0,0,0,9.2,2019-01-01
Yogi Ferrell,329,ferreyo01,SACRAMENTO KINGS,HOME,DENVER NUGGETS,LOSS,1159,4,6,1,1,2,4,0,0,0,1,0,0,0,8.6,2019-01-03
Yogi Ferrell,683,ferreyo01,SACRAMENTO KINGS,HOME,GOLDEN STATE WARRIORS,LOSS,1015,2,4,1,1,0,0,0,1,3,1,0,1,2,4.6,2019-01-05
Yogi Ferrell,945,ferreyo01,SACRAMENTO KINGS,HOME,ORLANDO MAGIC,WIN,1530,3,9,2,5,2,2,0,3,4,2,0,0,1,10.2,2019-01-07
Yogi Ferrell,1202,ferreyo01,SACRAMENTO KINGS,AWAY,PHOENIX SUNS,LOSS,1205,1,5,1,3,0,0,1,2,3,0,0,0,2,2.5,2019-01-08
Yogi Ferrell,1498,ferreyo01,SACRAMENTO KINGS,HOME,DETROIT PISTONS,WIN,1424,4,6,2,3,1,1,0,3,1,0,0,2,1,7.6,2019-01-10
Yogi Ferrell,1846,ferreyo01,SACRAMENTO KINGS,HOME,CHARLOTTE HORNETS,WIN,1052,2,5,1,4,0,0,0,2,3,0,0,0,0,5.0,2019-01-12
Yogi Ferrell,2110,ferreyo01,SACRAMENTO KINGS,HOME,PORTLAND TRAIL BLAZERS,WIN,982,2,4,0,0,2,2,0,2,3,0,0,0,1,6.3,2019-01-14
Yogi Ferrell,2569,ferreyo01,SACRAMENTO KINGS,AWAY,CHARLOTTE HORNETS,LOSS,982,2,5,1,3,0,0,0,1,2,0,0,0,1,3.6,2019-01-17
Yogi Ferrell,2962,ferreyo01,SACRAMENTO KINGS,AWAY,DETROIT PISTONS,WIN,381,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.4,2019-01-19
Yogi Ferrell,3176,ferreyo01,SACRAMENTO KINGS,AWAY,BROOKLYN NETS,LOSS,1000,1,5,1,1,0,0,2,1,2,2,1,0,0,5.7,2019-01-21
Yogi Ferrell,3321,ferreyo01,SACRAMENTO KINGS,AWAY,TORONTO RAPTORS,LOSS,2310,4,13,2,5,0,0,2,5,6,2,0,2,3,8.4,2019-01-22
Yogi Ferrell,3793,ferreyo01,SACRAMENTO KINGS,AWAY,MEMPHIS GRIZZLIES,WIN,733,1,3,1,3,0,0,0,4,4,0,0,2,0,3.3,2019-01-25
Yogi Ferrell,4071,ferreyo01,SACRAMENTO KINGS,AWAY,LOS ANGELES CLIPPERS,LOSS,546,3,4,0,0,0,0,1,0,2,1,0,0,1,7.1,2019-01-27
Yogi Ferrell,4460,ferreyo01,SACRAMENTO KINGS,HOME,ATLANTA HAWKS,WIN,1476,5,9,1,5,0,0,1,2,4,0,0,1,2,9.0,2019-01-30
Yogi Ferrell,4964,ferreyo01,SACRAMENTO KINGS,HOME,PHILADELPHIA 76ERS,WIN,782,2,3,0,0,0,0,0,0,1,2,0,0,2,4.6,2019-02-02
Yogi Ferrell,5153,ferreyo01,SACRAMENTO KINGS,HOME,SAN ANTONIO SPURS,WIN,1018,7,7,4,4,1,2,0,0,2,0,0,0,0,17.9,2019-02-04
Yogi Ferrell,5528,ferreyo01,SACRAMENTO KINGS,HOME,HOUSTON ROCKETS,LOSS,1487,1,5,1,4,1,1,1,0,2,1,0,0,1,3.6,2019-02-06
Yogi Ferrell,5771,ferreyo01,SACRAMENTO KINGS,HOME,MIAMI HEAT,WIN,1106,2,4,0,1,2,2,0,1,5,1,0,1,2,7.0,2019-02-08
Yogi Ferrell,6117,ferreyo01,SACRAMENTO KINGS,HOME,PHOENIX SUNS,WIN,888,2,5,2,5,1,1,0,2,4,1,0,0,1,8.3,2019-02-10
Yogi Ferrell,6638,ferreyo01,SACRAMENTO KINGS,AWAY,DENVER NUGGETS,LOSS,922,2,6,0,2,0,0,0,2,2,2,0,1,0,3.6,2019-02-13
Yogi Ferrell,6837,ferreyo01,SACRAMENTO KINGS,AWAY,GOLDEN STATE WARRIORS,LOSS,970,2,7,0,3,2,2,1,2,3,0,0,0,0,5.3,2019-02-21
Yogi Ferrell,7258,ferreyo01,SACRAMENTO KINGS,AWAY,OKLAHOMA CITY THUNDER,WIN,888,1,3,1,3,1,2,0,2,2,0,0,1,1,2.5,2019-02-23
Yogi Ferrell,7581,ferreyo01,SACRAMENTO KINGS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,764,0,3,0,0,2,2,0,1,0,2,0,1,1,0.8,2019-02-25
Yogi Ferrell,7809,ferreyo01,SACRAMENTO KINGS,HOME,MILWAUKEE BUCKS,LOSS,923,4,8,1,2,0,0,0,1,3,0,0,0,2,6.6,2019-02-27
Yogi Ferrell,8163,ferreyo01,SACRAMENTO KINGS,HOME,LOS ANGELES CLIPPERS,LOSS,514,0,3,0,0,2,2,0,2,0,0,0,1,1,-0.9,2019-03-01
Yogi Ferrell,8664,ferreyo01,SACRAMENTO KINGS,HOME,NEW YORK KNICKS,WIN,862,1,3,0,1,0,0,0,0,1,0,0,0,3,-0.2,2019-03-04
Yogi Ferrell,8939,ferreyo01,SACRAMENTO KINGS,HOME,BOSTON CELTICS,LOSS,600,1,2,0,0,0,0,1,0,3,1,0,1,1,3.4,2019-03-06
Yogi Ferrell,9334,ferreyo01,SACRAMENTO KINGS,AWAY,NEW YORK KNICKS,WIN,635,2,5,1,2,0,0,0,4,0,0,0,1,1,2.1,2019-03-09
Yogi Ferrell,9690,ferreyo01,SACRAMENTO KINGS,AWAY,WASHINGTON WIZARDS,LOSS,311,0,1,0,0,0,0,0,1,2,0,0,2,1,-1.4,2019-03-11
Yogi Ferrell,10202,ferreyo01,SACRAMENTO KINGS,AWAY,PHILADELPHIA 76ERS,LOSS,1141,3,5,1,3,0,0,0,2,2,0,0,1,2,4.9,2019-03-15
Yogi Ferrell,10547,ferreyo01,SACRAMENTO KINGS,HOME,CHICAGO BULLS,WIN,720,2,4,1,2,0,0,0,0,0,1,0,0,1,3.6,2019-03-17
Yogi Ferrell,10901,ferreyo01,SACRAMENTO KINGS,HOME,BROOKLYN NETS,LOSS,219,0,1,0,1,0,0,0,0,0,1,0,0,1,-0.1,2019-03-19
Yogi Ferrell,11177,ferreyo01,SACRAMENTO KINGS,HOME,DALLAS MAVERICKS,WIN,891,2,6,1,4,4,4,0,3,2,0,0,2,1,5.5,2019-03-21
Yogi Ferrell,11524,ferreyo01,SACRAMENTO KINGS,HOME,PHOENIX SUNS,WIN,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2019-03-23
Yogi Ferrell,11650,ferreyo01,SACRAMENTO KINGS,AWAY,LOS ANGELES LAKERS,LOSS,1234,2,9,1,5,4,4,0,2,2,0,0,1,0,4.5,2019-03-24
Yogi Ferrell,11938,ferreyo01,SACRAMENTO KINGS,AWAY,DALLAS MAVERICKS,WIN,990,3,7,1,3,0,0,0,2,1,1,0,1,0,4.6,2019-03-26
Yogi Ferrell,12217,ferreyo01,SACRAMENTO KINGS,AWAY,NEW ORLEANS PELICANS,LOSS,1052,2,4,2,3,0,0,0,2,4,0,0,2,1,5.0,2019-03-28
Yogi Ferrell,12585,ferreyo01,SACRAMENTO KINGS,AWAY,HOUSTON ROCKETS,LOSS,619,1,1,0,0,0,0,0,1,2,0,0,2,1,1.0,2019-03-30
Yogi Ferrell,12680,ferreyo01,SACRAMENTO KINGS,AWAY,SAN ANTONIO SPURS,WIN,922,4,8,2,4,0,0,0,0,0,2,0,1,0,7.0,2019-03-31
Yuta Watanabe,1041,watanyu01,MEMPHIS GRIZZLIES,AWAY,NEW ORLEANS PELICANS,LOSS,186,1,2,0,1,0,0,0,0,0,0,0,0,0,1.0,2019-01-07
Yuta Watanabe,2153,watanyu01,MEMPHIS GRIZZLIES,AWAY,HOUSTON ROCKETS,LOSS,216,1,2,0,0,0,0,0,1,0,0,0,1,0,0.3,2019-01-14
Yuta Watanabe,2446,watanyu01,MEMPHIS GRIZZLIES,HOME,MILWAUKEE BUCKS,LOSS,366,0,1,0,0,1,4,0,3,2,1,0,0,0,2.4,2019-01-16
Yuta Watanabe,2937,watanyu01,MEMPHIS GRIZZLIES,AWAY,TORONTO RAPTORS,LOSS,1047,2,5,1,2,0,0,0,1,1,0,0,1,0,2.3,2019-01-19
Yuta Watanabe,3284,watanyu01,MEMPHIS GRIZZLIES,HOME,NEW ORLEANS PELICANS,LOSS,353,0,2,0,1,0,0,0,0,0,0,0,0,2,-2.2,2019-01-21
Yuta Watanabe,5376,watanyu01,MEMPHIS GRIZZLIES,HOME,MINNESOTA TIMBERWOLVES,WIN,1125,2,5,1,2,0,0,1,3,0,0,0,0,1,3.5,2019-02-05
Yuta Watanabe,5628,watanyu01,MEMPHIS GRIZZLIES,AWAY,OKLAHOMA CITY THUNDER,LOSS,1606,3,8,0,2,4,4,0,5,1,1,0,1,0,7.8,2019-02-07
Yuta Watanabe,11534,watanyu01,MEMPHIS GRIZZLIES,HOME,MINNESOTA TIMBERWOLVES,LOSS,514,0,2,0,1,0,0,0,1,0,0,0,0,1,-1.5,2019-03-23
Yuta Watanabe,12749,watanyu01,MEMPHIS GRIZZLIES,AWAY,LOS ANGELES CLIPPERS,LOSS,1291,0,4,0,2,0,0,1,3,2,1,0,1,3,-1.0,2019-03-31
Zach Collins,88,colliza01,PORTLAND TRAIL BLAZERS,AWAY,SACRAMENTO KINGS,WIN,900,2,7,0,3,0,0,1,3,1,0,0,1,1,0.8,2019-01-01
Zach Collins,480,colliza01,PORTLAND TRAIL BLAZERS,HOME,OKLAHOMA CITY THUNDER,LOSS,912,2,2,0,0,2,2,0,4,0,0,0,0,0,6.6,2019-01-04
Zach Collins,678,colliza01,PORTLAND TRAIL BLAZERS,HOME,HOUSTON ROCKETS,WIN,796,3,6,1,1,0,0,2,1,0,0,0,0,1,5.3,2019-01-05
Zach Collins,983,colliza01,PORTLAND TRAIL BLAZERS,HOME,NEW YORK KNICKS,WIN,1307,3,6,0,1,1,3,2,4,0,1,2,1,3,6.0,2019-01-07
Zach Collins,1262,colliza01,PORTLAND TRAIL BLAZERS,HOME,CHICAGO BULLS,WIN,1584,6,9,2,3,2,2,2,7,4,1,1,1,6,16.7,2019-01-09
Zach Collins,1646,colliza01,PORTLAND TRAIL BLAZERS,HOME,CHARLOTTE HORNETS,WIN,1156,3,5,1,3,0,0,0,4,1,1,2,1,3,6.8,2019-01-11
Zach Collins,1986,colliza01,PORTLAND TRAIL BLAZERS,AWAY,DENVER NUGGETS,LOSS,846,3,4,2,3,0,0,1,2,1,0,0,1,4,5.8,2019-01-13
Zach Collins,2140,colliza01,PORTLAND TRAIL BLAZERS,AWAY,SACRAMENTO KINGS,LOSS,1298,0,1,0,1,2,4,1,3,0,0,2,0,4,1.9,2019-01-14
Zach Collins,2423,colliza01,PORTLAND TRAIL BLAZERS,HOME,CLEVELAND CAVALIERS,WIN,1021,3,8,3,4,2,2,1,0,0,0,0,0,6,4.9,2019-01-16
Zach Collins,2686,colliza01,PORTLAND TRAIL BLAZERS,HOME,NEW ORLEANS PELICANS,WIN,1169,4,9,0,1,0,0,1,3,4,1,0,0,5,6.7,2019-01-18
Zach Collins,3273,colliza01,PORTLAND TRAIL BLAZERS,AWAY,UTAH JAZZ,WIN,650,0,4,0,1,0,0,0,1,1,1,0,0,0,-0.8,2019-01-21
Zach Collins,3332,colliza01,PORTLAND TRAIL BLAZERS,AWAY,OKLAHOMA CITY THUNDER,LOSS,727,2,3,0,0,0,0,4,2,1,0,0,1,1,5.4,2019-01-22
Zach Collins,3620,colliza01,PORTLAND TRAIL BLAZERS,AWAY,PHOENIX SUNS,WIN,1452,2,6,0,0,3,3,3,5,2,1,2,2,3,7.8,2019-01-24
Zach Collins,3935,colliza01,PORTLAND TRAIL BLAZERS,HOME,ATLANTA HAWKS,WIN,907,3,6,1,1,0,0,2,1,2,0,0,2,3,3.9,2019-01-26
